rowIndex,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,hasClaim
18439,0.055,143,6,1,1,32,1,30,0,60,5,6,4,1,3,2,10,1,1
18440,0.25,362,5,1,0,32,1,50,0,50,5,20,4,3,9,3,13,2,1
18441,0.382,450,8,1,0,39,0,80,1,55,2,14,4,3,8,5,9,0,1
18442,0.083,364,3,1,0,0,0,48,0,50,5,7,4,3,6,4,15,1,1
18443,0.21,122,4,1,0,32,0,37,1,106,3,10,2,1,5,4,12,0,1
18444,0.249,126,5,0,0,32,1,31,0,58,5,6,4,3,6,2,14,1,1
18445,0.315,463,1,1,0,32,2,58,0,50,5,12,2,1,8,5,20,1,1
18446,0.833,211,2,1,0,32,1,35,0,80,5,10,5,3,9,4,11,1,1
18447,0.41600000000000004,330,3,1,0,32,0,45,1,50,2,17,5,3,9,3,5,2,1
18448,0.544,191,2,0,0,32,1,34,0,50,5,5,4,3,4,2,18,1,1
18449,0.536,4,4,0,1,10,1,24,0,100,5,4,4,3,3,2,19,1,1
18450,0.249,380,2,1,0,32,3,50,0,60,5,11,2,1,7,5,3,1,1
18451,0.6659999999999999,396,7,0,0,32,1,58,0,50,5,1,1,3,3,2,14,1,1
18452,0.228,80,0,0,1,32,1,27,0,100,5,5,4,3,4,1,20,0,1
18453,0.833,454,8,1,0,29,2,56,0,50,4,13,4,3,5,3,9,0,1
18454,0.573,621,1,1,0,29,2,75,0,54,5,8,4,3,6,2,9,0,1
18455,0.428,163,4,1,0,34,1,32,0,60,6,17,4,3,8,3,4,2,1
18456,0.583,393,6,1,0,34,0,53,0,50,5,10,4,3,8,4,11,0,1
18457,0.49700000000000005,103,8,1,1,32,1,32,0,100,5,2,1,3,2,2,12,1,1
18458,0.5,37,5,1,1,32,0,28,0,90,2,15,4,3,9,5,16,1,1
18459,0.583,191,0,1,0,32,2,33,0,106,7,9,4,3,6,2,13,0,1
18460,0.249,141,1,1,0,32,2,31,0,68,4,8,4,3,4,4,16,1,1
18461,0.583,387,1,1,0,29,1,50,0,68,5,10,4,3,8,2,4,0,1
18462,0.222,319,6,1,0,32,0,44,1,50,1,16,4,3,9,3,17,0,1
18463,0.9670000000000001,418,0,0,0,32,1,55,0,50,5,7,4,3,7,2,14,1,1
18464,0.249,170,2,0,0,32,0,41,1,91,4,15,5,1,3,3,17,2,1
18465,0.877,427,5,1,0,32,1,57,0,50,5,20,4,3,9,3,8,2,1
18466,0.55,568,5,1,0,39,0,69,0,50,5,5,4,1,4,2,15,1,1
18467,0.9159999999999999,188,4,1,0,32,2,35,0,68,5,2,4,3,3,2,15,1,1
18468,0.33299999999999996,403,5,1,0,32,0,58,0,50,5,3,4,3,3,2,10,1,1
18469,0.303,97,6,0,1,10,1,27,0,68,5,1,4,3,2,2,14,1,1
18470,0.249,184,0,0,0,32,1,34,0,64,5,8,2,1,5,2,15,1,1
18471,0.6659999999999999,219,8,1,0,32,1,56,0,52,5,7,4,1,4,4,19,1,1
18472,0.794,293,1,1,0,32,2,42,0,50,4,11,4,3,7,4,16,1,1
18473,0.7490000000000001,264,5,0,0,32,1,51,0,90,5,11,2,1,7,4,20,1,1
18474,0.083,495,0,1,0,39,0,77,0,50,7,8,2,1,2,4,11,1,1
18475,0.083,276,2,0,0,44,0,41,0,148,0,15,2,1,3,0,16,0,1
18476,0.583,289,4,1,0,34,1,43,0,50,5,10,4,3,7,5,20,1,1
18477,0.083,192,3,1,0,32,1,36,0,56,5,11,2,1,6,5,15,1,1
18478,0.08800000000000001,407,3,0,0,32,0,53,0,100,5,6,4,3,3,2,5,0,1
18479,0.5,457,3,1,0,32,1,56,0,50,5,3,4,3,3,1,6,1,1
18480,0.5,446,1,1,0,32,1,59,0,50,5,8,2,1,5,2,20,1,1
18481,0.19399999999999998,106,6,1,1,32,1,27,0,90,5,3,4,3,1,1,3,0,1
18482,0.879,249,7,1,0,25,3,39,0,62,5,3,1,3,1,1,3,0,1
18483,0.166,84,4,0,0,20,0,40,0,90,5,12,2,1,7,5,7,1,1
18484,0.321,339,4,1,1,32,0,53,0,60,8,10,4,1,0,0,19,1,1
18485,0.083,185,3,0,1,34,1,36,0,51,5,7,2,1,5,2,12,1,1
18486,0.127,110,7,1,1,32,0,32,0,76,1,9,4,3,4,4,19,0,1
18487,0.584,120,3,0,0,32,1,31,1,60,6,12,4,3,5,5,11,1,1
18488,0.21899999999999997,95,4,1,1,10,1,26,0,80,5,8,4,3,5,4,14,1,1
18489,0.7490000000000001,640,6,1,1,32,1,73,0,50,8,5,4,1,1,4,12,1,1
18490,0.456,478,2,1,0,32,1,60,0,52,5,9,2,1,5,4,12,1,1
18491,0.583,147,1,0,0,25,0,42,0,95,2,2,5,3,1,1,19,1,1
18492,0.083,455,3,1,0,39,0,63,0,50,5,4,4,3,4,2,11,1,1
18493,0.823,422,1,0,0,0,2,54,0,50,5,9,4,3,6,2,8,0,1
18494,0.6659999999999999,456,1,0,0,39,0,63,0,50,5,11,4,3,5,2,6,1,1
18495,0.111,258,3,1,1,32,2,41,0,139,2,14,4,3,9,5,18,1,1
18496,0.17300000000000001,105,8,1,1,10,1,27,0,80,5,6,4,1,2,4,15,1,1
18497,0.083,396,0,1,0,0,1,51,0,50,3,13,2,1,5,3,14,0,1
18498,0.713,472,7,0,0,34,1,61,0,50,5,8,4,3,5,4,15,1,1
18499,0.628,502,8,1,0,39,0,67,1,50,5,7,1,3,5,4,9,1,1
18500,0.773,338,8,0,0,32,0,49,0,50,5,2,1,3,2,2,18,1,1
18501,0.39399999999999996,77,7,0,1,10,1,26,0,72,5,3,4,3,2,1,12,1,1
18502,0.9159999999999999,289,4,1,0,25,1,42,0,50,5,22,4,3,9,3,8,0,1
18503,0.5,402,5,0,0,27,1,53,1,51,5,20,4,3,9,3,12,0,1
18504,0.249,288,4,1,0,29,2,43,0,89,3,9,4,3,6,4,11,1,1
18505,0.46399999999999997,174,1,0,0,34,1,33,0,54,5,9,4,3,6,4,11,2,1
18506,0.5,479,3,0,0,32,1,58,0,103,2,1,5,3,1,1,13,0,1
18507,0.252,206,5,0,0,32,1,41,1,50,1,12,4,3,8,4,16,0,1
18508,0.41600000000000004,202,3,0,0,32,1,34,0,50,5,11,4,3,5,2,17,1,1
18509,1.0,191,7,0,0,32,1,51,0,64,5,13,4,3,8,5,19,0,1
18510,1.0,191,7,0,0,32,1,51,0,64,5,13,4,3,8,5,19,0,1
18511,0.78,58,8,0,1,10,1,22,0,80,5,6,1,3,3,4,13,1,1
18512,0.024,53,3,1,1,10,1,22,0,85,5,7,4,3,5,4,15,1,1
18513,0.001,403,7,1,0,32,0,52,1,50,5,8,4,3,6,4,18,1,1
18514,0.7490000000000001,687,2,1,0,32,1,76,0,55,5,9,4,3,7,5,16,1,1
18515,0.235,600,8,1,0,39,0,76,1,50,5,7,1,3,6,5,14,1,1
18516,0.166,465,0,0,0,39,0,81,1,62,5,7,4,3,4,2,16,0,1
18517,0.9159999999999999,255,8,0,0,20,0,42,0,50,5,13,4,3,8,4,16,2,1
18518,0.083,323,0,1,1,32,1,46,0,72,5,8,2,1,5,2,3,1,1
18519,0.75,517,5,1,0,0,1,61,0,50,5,4,4,3,3,2,8,1,1
18520,0.467,400,3,1,0,0,2,52,0,50,5,11,2,1,7,5,15,2,1
18521,0.273,68,8,0,1,34,1,24,0,100,5,5,1,3,3,4,20,1,1
18522,0.005,77,5,0,0,32,0,32,0,80,5,6,4,3,6,2,15,1,1
18523,0.9159999999999999,265,0,1,0,32,1,40,0,90,6,13,2,1,4,0,16,2,1
18524,0.249,277,8,0,1,32,1,41,0,95,5,13,4,3,6,5,20,1,1
18525,0.079,798,2,1,0,39,0,84,0,50,5,6,4,3,5,2,15,0,1
18526,0.6659999999999999,604,2,1,1,39,0,70,0,50,5,11,4,3,6,0,1,0,1
18527,0.7490000000000001,438,1,1,0,0,2,57,0,64,5,10,2,1,5,2,16,2,1
18528,0.41600000000000004,475,8,0,0,39,0,80,1,50,5,5,4,1,3,2,14,1,1
18529,0.5,503,4,1,0,32,1,64,0,75,2,18,4,3,9,3,13,2,1
18530,0.9159999999999999,60,3,0,0,10,1,28,0,100,5,7,2,1,5,2,17,0,1
18531,0.5,511,8,1,0,39,0,64,1,80,5,9,1,3,6,5,13,2,1
18532,0.799,439,0,1,0,39,0,78,0,57,4,11,2,1,6,4,1,1,1
18533,0.083,317,3,0,0,32,1,55,0,61,5,11,4,3,8,5,9,0,1
18534,0.489,356,5,1,0,32,1,56,0,62,5,5,4,1,4,2,3,1,1
18535,0.33299999999999996,146,5,0,1,7,1,42,0,68,5,6,4,1,4,2,15,1,1
18536,0.6659999999999999,231,0,1,0,30,2,38,0,50,8,12,2,1,3,0,8,1,1
18537,0.499,108,3,1,1,34,1,27,0,68,5,12,2,1,8,4,13,1,1
18538,0.154,231,6,1,0,32,1,37,0,55,6,18,4,3,6,3,18,0,1
18539,0.917,124,4,1,0,32,0,45,0,68,5,10,2,1,6,5,16,1,1
18540,0.6659999999999999,165,5,1,0,32,1,32,0,50,7,10,4,3,6,5,15,1,1
18541,0.183,348,7,1,0,34,1,52,0,50,7,8,4,3,5,4,11,0,1
18542,0.131,238,4,0,1,32,1,38,0,50,5,6,4,3,4,2,7,1,1
18543,0.583,450,2,1,0,32,1,55,0,62,5,13,4,3,7,5,13,2,1
18544,0.5,62,2,0,0,32,1,23,0,76,5,9,2,1,5,4,10,2,1
18545,0.083,161,4,1,0,32,1,38,0,85,5,11,2,1,7,5,7,1,1
18546,0.28,126,1,1,1,32,2,29,0,100,5,7,4,3,7,2,18,1,1
18547,0.249,201,2,0,1,0,0,34,0,125,5,11,2,1,5,2,7,0,1
18548,0.166,313,2,1,0,32,1,60,0,50,7,14,2,1,5,5,16,1,1
18549,0.467,431,0,1,0,39,0,65,0,50,5,12,4,3,8,5,15,0,1
18550,0.08900000000000001,12,4,1,0,32,1,23,0,95,5,4,4,3,3,2,19,1,1
18551,1.0,203,1,1,0,32,3,35,0,53,8,10,2,1,3,0,11,1,1
18552,0.489,327,8,1,0,32,1,45,1,50,5,12,4,3,7,5,15,1,1
18553,0.23800000000000002,152,8,1,1,29,1,31,0,70,8,5,4,1,1,4,19,1,1
18554,0.079,243,0,1,0,32,1,41,0,80,5,10,2,1,5,2,13,0,1
18555,0.363,231,2,1,0,32,0,38,0,71,4,9,4,3,6,4,19,1,1
18556,0.7490000000000001,615,5,1,0,32,0,70,0,50,6,16,4,3,5,3,16,0,1
18557,0.563,683,8,1,0,39,0,76,1,50,5,11,4,3,7,5,16,2,1
18558,1.0,497,4,1,0,32,2,63,0,66,5,13,5,3,8,4,17,0,1
18559,1.0,481,2,1,0,32,0,61,0,50,7,8,2,1,3,4,16,0,1
18560,0.506,99,6,1,0,32,0,29,0,72,6,12,4,3,4,5,17,1,1
18561,0.083,316,1,1,0,32,2,44,0,55,5,16,4,3,9,3,9,0,1
18562,0.583,161,3,1,0,44,0,37,0,57,6,15,5,3,9,4,8,0,1
18563,0.21,499,6,1,0,25,1,60,0,53,8,11,4,1,1,0,1,1,1
18564,0.102,187,8,0,0,32,1,34,0,95,5,5,1,3,3,2,18,1,1
18565,0.03,424,8,1,0,32,0,54,0,55,5,8,4,3,6,5,19,1,1
18566,0.49700000000000005,155,4,0,0,32,2,31,0,90,5,8,4,3,4,2,5,1,1
18567,0.017,554,4,0,0,32,0,64,1,50,5,5,4,3,4,2,17,0,1
18568,0.33299999999999996,235,2,1,0,30,2,38,0,50,8,12,2,1,3,0,2,2,1
18569,0.255,199,6,0,0,32,1,40,0,50,5,7,4,3,5,4,17,1,1
18570,0.249,132,4,0,0,32,1,30,0,64,6,12,2,1,3,3,18,1,1
18571,0.7490000000000001,454,4,1,0,39,0,94,0,50,4,10,4,3,6,4,16,1,1
18572,0.255,361,0,1,0,32,1,51,0,76,5,6,4,3,4,1,12,1,1
18573,0.968,291,8,1,1,32,1,45,0,50,5,4,1,3,2,2,15,1,1
18574,0.094,461,8,0,0,39,0,63,1,50,5,0,1,3,0,0,18,1,1
18575,0.499,57,8,0,1,32,1,27,1,90,5,6,1,3,4,4,14,1,1
18576,0.6659999999999999,757,6,0,0,39,0,81,0,50,5,13,4,3,7,5,16,1,1
18577,0.267,88,2,0,1,10,1,25,0,68,2,4,5,3,1,1,5,1,1
18578,0.139,569,8,1,0,39,0,74,0,50,5,5,1,3,3,4,13,1,1
18579,0.166,246,6,1,0,32,1,38,0,50,5,4,4,3,3,2,3,1,1
18580,0.166,472,1,1,0,32,2,58,0,50,1,10,4,3,7,2,11,1,1
18581,0.166,269,1,1,1,0,2,45,0,50,1,10,4,3,7,4,9,0,1
18582,0.139,623,1,1,0,32,0,70,0,50,4,15,2,1,6,3,12,2,1
18583,0.833,597,0,0,0,39,0,68,0,50,5,7,4,3,4,2,14,1,1
18584,1.0,406,8,1,0,39,0,69,0,50,5,3,1,3,4,0,6,1,1
18585,0.166,382,6,1,0,25,2,50,0,50,3,13,4,3,5,3,16,1,1
18586,0.7490000000000001,392,6,0,0,29,0,50,0,50,4,15,5,1,5,3,18,1,1
18587,0.75,278,6,0,1,32,1,41,0,72,5,3,4,3,1,1,17,1,1
18588,0.083,409,2,1,0,32,1,52,0,50,5,7,4,3,7,2,16,1,1
18589,0.802,157,7,1,1,32,2,31,0,51,5,4,4,3,3,2,14,1,1
18590,0.249,355,6,1,1,32,1,48,0,50,5,13,4,3,8,3,4,0,1
18591,0.166,61,5,0,1,10,1,24,0,90,5,4,4,3,3,2,16,1,1
18592,0.25,77,8,1,1,32,1,29,0,90,5,8,4,3,5,5,11,0,1
18593,0.452,150,4,0,0,32,0,36,1,80,5,2,4,3,3,2,17,1,1
18594,0.583,93,0,1,0,32,0,27,0,85,5,4,4,3,3,2,13,1,1
18595,0.469,93,8,1,1,32,0,46,0,106,5,5,1,3,5,4,16,1,1
18596,0.40700000000000003,137,3,1,0,32,1,34,0,60,4,13,2,1,4,3,10,1,1
18597,0.6659999999999999,137,1,0,0,32,1,34,0,72,4,13,2,1,6,3,18,1,1
18598,0.052000000000000005,264,5,0,0,0,2,52,0,90,7,7,4,1,2,4,18,1,1
18599,0.561,81,0,0,0,30,0,26,0,100,5,4,4,3,3,2,16,0,1
18600,0.713,231,5,0,0,32,0,37,0,50,7,6,4,3,3,4,17,2,1
18601,0.583,528,8,0,0,32,1,63,0,50,5,7,4,3,6,2,10,1,1
18602,0.39899999999999997,51,0,0,1,32,1,23,0,80,5,11,2,1,6,4,7,2,1
18603,0.379,501,8,0,0,39,0,70,1,50,5,5,1,3,4,4,15,0,1
18604,0.6759999999999999,212,3,1,0,32,1,42,0,50,5,5,4,3,3,2,18,1,1
18605,0.45,160,3,1,0,32,0,38,0,72,3,13,2,1,6,3,16,0,1
18606,0.457,424,8,1,0,32,1,58,0,77,5,11,4,3,7,5,20,1,1
18607,0.708,396,0,1,0,0,2,51,0,50,5,10,4,3,7,4,8,1,1
18608,0.833,129,1,1,1,32,1,29,0,57,1,10,4,3,7,2,10,2,1
18609,0.41600000000000004,191,8,1,0,32,0,34,0,90,5,7,4,3,4,2,17,1,1
18610,0.833,483,2,1,0,0,1,59,1,50,1,4,5,3,1,1,16,0,1
18611,0.75,389,3,1,0,28,2,58,0,50,4,13,4,3,5,3,13,1,1
18612,0.132,252,4,1,0,32,1,39,0,50,6,17,4,3,5,3,17,0,1
18613,0.163,157,7,0,0,32,2,51,0,68,5,10,4,3,5,4,9,1,1
18614,0.183,285,8,0,1,32,1,45,0,74,5,6,1,3,4,4,9,1,1
18615,0.057999999999999996,113,4,1,0,32,0,28,0,76,5,9,2,1,6,4,19,1,1
18616,0.166,417,2,0,0,32,1,53,0,52,5,3,4,3,3,2,17,2,1
18617,0.042,383,5,0,0,32,0,57,0,50,5,3,4,3,3,1,15,1,1
18618,0.191,554,1,1,0,39,0,69,0,60,5,10,2,1,5,5,19,0,1
18619,0.5760000000000001,246,0,0,0,27,2,38,0,118,8,7,4,1,2,4,18,2,1
18620,0.833,220,7,1,1,32,0,40,0,100,5,9,2,1,5,4,17,1,1
18621,0.5770000000000001,114,5,1,0,32,2,32,0,76,8,11,2,1,2,0,10,1,1
18622,0.41600000000000004,450,3,0,0,32,0,55,0,50,4,10,4,3,6,4,8,1,1
18623,0.273,564,8,0,0,39,0,79,1,50,5,3,1,3,3,2,12,1,1
18624,0.23800000000000002,376,1,1,0,39,0,69,0,50,5,14,2,1,9,5,16,1,1
18625,0.162,154,8,0,1,0,1,33,0,64,5,8,1,3,6,3,13,1,1
18626,1.0,297,8,1,0,32,1,54,0,59,5,8,5,1,4,4,13,1,1
18627,0.652,299,4,1,0,44,2,44,0,76,5,10,4,3,7,5,10,1,1
18628,0.583,403,6,0,1,34,1,53,0,100,5,3,4,3,4,2,5,1,1
18629,0.41600000000000004,278,1,1,1,32,1,46,0,50,8,6,4,1,4,2,10,1,1
18630,0.9640000000000001,64,5,1,1,32,1,23,0,76,5,6,4,3,6,4,16,1,1
18631,0.5,464,7,1,0,39,0,63,0,50,5,17,5,3,9,3,3,0,1
18632,0.433,414,4,1,1,32,1,54,0,50,5,5,4,3,4,2,11,1,1
18633,0.281,132,5,1,0,32,2,32,0,76,8,9,4,1,4,0,10,1,1
18634,0.034,334,7,0,1,32,1,54,0,68,5,9,4,3,4,4,13,0,1
18635,0.278,164,2,0,0,34,1,31,1,56,5,6,4,3,4,1,7,1,1
18636,0.33299999999999996,166,0,0,0,32,0,33,1,57,6,13,2,1,4,3,18,0,1
18637,0.263,27,8,0,1,10,1,31,0,118,5,0,1,3,0,1,20,0,1
18638,0.131,96,6,0,0,32,1,37,0,85,5,7,4,3,4,4,17,1,1
18639,0.023,111,2,0,0,10,1,27,0,60,5,4,4,3,3,2,16,1,1
18640,0.005,288,6,1,0,32,0,44,0,80,4,10,4,3,2,5,12,0,1
18641,0.594,131,2,1,1,32,0,30,0,85,5,14,5,3,9,5,8,1,1
18642,0.499,100,2,1,1,32,0,28,0,90,5,8,2,1,5,2,19,1,1
18643,0.33299999999999996,85,7,0,0,32,0,30,0,76,5,3,1,3,1,1,13,1,1
18644,0.75,486,1,1,0,32,0,58,0,50,5,13,4,3,7,5,17,1,1
18645,0.499,99,2,1,1,32,0,28,0,85,5,4,4,3,4,4,5,1,1
18646,0.129,275,5,1,0,32,1,41,0,77,8,13,2,1,4,0,1,1,1
18647,0.083,274,8,1,0,32,1,53,0,54,5,6,1,3,5,5,18,1,1
18648,1.0,351,8,1,0,32,2,48,0,50,5,11,4,3,7,3,6,1,1
18649,0.77,145,2,0,0,32,0,43,0,53,3,14,4,1,6,3,19,1,1
18650,0.833,308,1,0,0,32,1,46,0,50,5,5,4,3,3,2,14,1,1
18651,0.221,123,0,0,1,32,1,41,0,80,2,4,5,3,1,1,7,1,1
18652,0.8,164,1,1,0,32,0,32,0,90,7,8,2,1,3,4,7,1,1
18653,0.583,161,5,1,0,32,0,31,1,64,5,2,4,3,2,2,19,1,1
18654,0.833,99,4,0,1,32,0,28,0,64,5,4,4,1,3,2,20,1,1
18655,0.75,136,1,0,1,32,0,40,0,95,5,3,4,3,3,1,13,1,1
18656,0.083,279,6,0,0,34,1,48,1,50,5,10,4,3,6,2,8,1,1
18657,0.083,519,6,1,0,32,1,61,0,50,5,8,4,3,6,4,9,1,1
18658,0.083,366,4,1,0,32,1,48,0,50,5,8,4,3,6,2,13,1,1
18659,0.094,225,0,0,0,32,0,41,1,50,5,8,4,3,6,2,7,1,1
18660,0.052000000000000005,242,4,1,0,32,0,42,0,50,5,11,2,1,7,5,15,1,1
18661,0.33299999999999996,352,8,1,0,30,0,47,1,50,1,19,4,3,8,3,14,1,1
18662,0.514,388,3,0,0,32,2,53,0,50,2,13,5,3,9,5,13,1,1
18663,0.23199999999999998,278,5,0,0,32,1,44,0,85,5,4,4,3,3,2,17,1,1
18664,0.431,112,6,1,1,32,0,28,1,85,5,3,4,3,1,1,3,0,1
18665,0.37200000000000005,165,3,1,0,32,1,46,0,57,5,6,4,1,4,2,13,1,1
18666,0.833,386,5,0,0,20,0,50,0,50,5,6,4,3,6,2,6,1,1
18667,0.191,107,6,1,1,32,2,28,0,90,5,6,4,3,4,4,15,1,1
18668,0.7809999999999999,377,5,1,1,32,1,49,0,50,5,14,2,1,8,5,5,2,1
18669,0.708,396,0,1,0,0,2,51,0,50,5,10,4,3,7,4,8,1,1
18670,0.249,389,1,0,0,32,1,50,0,50,5,3,4,3,4,2,14,1,1
18671,0.25,212,1,0,1,32,1,36,0,60,5,5,4,3,4,2,13,1,1
18672,0.36,621,4,1,0,39,0,73,0,50,5,10,4,3,8,5,2,1,1
18673,0.883,383,6,1,0,27,2,50,0,100,8,3,4,3,2,2,8,1,1
18674,0.833,145,4,0,1,32,1,32,0,78,5,8,4,1,3,4,19,1,1
18675,0.802,646,0,1,0,39,0,81,0,50,5,9,4,3,6,4,19,1,1
18676,0.33299999999999996,75,4,1,1,32,1,24,0,72,5,7,5,1,4,4,11,1,1
18677,0.68,658,5,1,0,39,0,72,0,50,5,11,5,1,5,5,18,1,1
18678,0.833,217,2,1,0,0,2,41,0,50,2,14,5,3,9,4,8,1,1
18679,0.151,352,1,0,0,32,1,49,0,50,5,2,4,3,2,2,19,1,1
18680,0.43799999999999994,93,0,0,1,32,1,27,0,100,5,7,4,3,6,2,7,2,1
18681,0.069,144,8,1,1,32,1,33,0,57,5,3,1,3,3,2,18,1,1
18682,0.33299999999999996,227,5,1,0,32,0,38,1,50,5,10,4,3,6,2,20,2,1
18683,0.499,277,3,0,0,32,0,51,0,85,5,4,4,3,4,2,15,1,1
18684,0.166,312,2,0,0,39,0,68,0,50,5,3,4,3,4,2,15,1,1
18685,0.08,410,3,1,0,32,1,52,0,50,5,9,4,3,7,4,13,1,1
18686,0.9,105,4,0,1,32,1,39,0,106,5,4,4,3,2,1,16,1,1
18687,0.207,89,5,0,0,32,0,28,0,80,7,9,4,3,6,4,12,1,1
18688,0.583,278,4,1,0,25,3,41,0,50,7,8,4,1,4,4,12,1,1
18689,0.917,119,3,1,1,32,1,29,0,100,5,3,4,3,3,1,19,1,1
18690,0.083,303,4,1,0,31,2,45,0,50,3,11,2,1,5,4,19,1,1
18691,0.6659999999999999,588,2,1,0,0,2,68,0,50,5,19,4,3,8,3,8,0,1
18692,0.41600000000000004,24,1,0,1,10,1,21,0,95,5,5,4,3,4,2,18,1,1
18693,0.7490000000000001,441,7,1,0,32,2,55,0,50,4,12,5,1,4,3,17,0,1
18694,0.083,454,2,1,0,32,0,59,0,90,7,10,4,3,7,5,5,0,1
18695,0.821,246,4,0,1,27,0,39,0,113,4,13,2,1,5,3,11,1,1
18696,0.9159999999999999,466,3,1,0,32,1,56,0,50,7,14,2,1,8,5,16,2,1
18697,0.21100000000000002,555,4,0,0,39,0,70,0,50,5,4,4,3,3,1,18,1,1
18698,0.848,460,5,1,1,39,0,67,0,50,5,5,4,3,3,2,15,2,1
18699,0.262,98,7,0,1,32,1,26,0,85,5,8,4,1,4,2,11,1,1
18700,0.083,107,3,1,0,32,1,32,0,95,5,3,4,3,3,1,15,1,1
18701,0.166,406,3,1,0,32,1,56,0,55,8,5,4,1,4,2,20,0,1
18702,0.33299999999999996,268,1,1,0,27,2,48,0,95,8,6,4,1,2,4,19,0,1
18703,0.8440000000000001,274,1,1,0,25,2,54,0,85,5,5,4,3,4,2,6,1,1
18704,0.7490000000000001,259,6,1,1,32,1,47,0,68,5,6,4,3,4,4,19,0,1
18705,0.003,379,3,0,0,39,0,62,0,50,5,5,4,3,4,2,13,1,1
18706,0.28800000000000003,198,1,0,0,23,1,34,0,72,5,4,4,3,3,2,19,0,1
18707,0.41600000000000004,623,8,1,0,25,3,72,0,50,5,12,4,3,7,5,20,0,1
18708,0.166,391,1,0,0,32,1,50,0,50,1,5,5,3,1,1,17,0,1
18709,0.094,88,8,0,1,32,2,27,0,100,5,4,4,3,4,2,11,1,1
18710,0.002,279,4,1,0,0,2,44,0,50,5,3,4,3,3,1,20,1,1
18711,1.0,471,2,0,0,32,1,58,0,59,5,9,4,3,7,2,17,1,1
18712,0.956,234,1,1,0,32,1,39,0,50,5,11,2,1,5,2,16,1,1
18713,0.439,349,8,0,1,34,1,49,0,64,5,8,4,3,5,4,18,1,1
18714,0.027000000000000003,141,2,1,1,32,2,31,0,65,6,12,5,3,9,5,17,0,1
18715,0.833,360,6,1,0,34,2,53,0,50,5,4,4,3,4,2,13,1,1
18716,0.41600000000000004,201,4,1,0,32,0,35,0,85,5,5,4,3,4,2,12,1,1
18717,0.833,242,3,0,1,0,2,38,0,50,5,11,4,3,5,2,10,1,1
18718,0.7490000000000001,600,2,0,1,39,0,75,0,50,5,6,4,3,3,2,16,1,1
18719,0.6659999999999999,231,6,0,0,32,0,49,0,64,5,12,4,1,5,5,14,0,1
18720,0.259,54,1,1,0,32,0,24,0,80,5,9,2,1,5,2,20,0,1
18721,0.002,607,8,0,1,34,0,71,1,50,5,1,1,3,0,2,19,1,1
18722,0.527,138,4,0,1,32,1,30,0,95,5,3,4,3,3,1,16,1,1
18723,0.106,85,8,1,1,32,0,32,1,80,5,0,1,3,0,0,11,1,1
18724,0.41600000000000004,195,5,1,0,32,1,35,0,50,4,12,4,3,7,3,12,0,1
18725,0.583,224,3,0,1,32,1,36,0,68,5,3,4,3,4,2,14,1,1
18726,0.7929999999999999,409,1,0,0,32,1,60,0,50,5,6,4,3,6,2,20,1,1
18727,0.262,95,4,0,0,29,2,27,0,100,5,5,4,3,3,2,12,1,1
18728,0.6659999999999999,422,1,1,0,32,1,54,0,50,5,11,4,3,8,5,11,2,1
18729,0.047,581,1,1,0,39,0,72,0,50,4,11,2,1,5,4,15,1,1
18730,0.6729999999999999,247,5,0,1,32,2,40,0,68,5,4,4,3,3,4,18,1,1
18731,0.055,75,2,0,1,32,2,25,0,95,5,5,4,3,4,2,18,0,1
18732,0.183,507,5,0,0,39,0,62,0,55,5,4,4,3,4,2,10,1,1
18733,0.496,205,2,0,0,32,1,37,0,54,5,6,4,3,6,2,17,2,1
18734,0.41600000000000004,73,1,0,0,32,1,25,0,95,1,4,5,3,1,1,4,1,1
18735,0.794,540,8,1,0,32,0,71,1,50,2,10,4,3,6,5,11,1,1
18736,0.639,625,4,1,0,39,0,73,0,50,5,10,4,3,8,5,2,1,1
18737,0.41600000000000004,180,3,1,0,32,0,33,0,72,5,12,2,1,7,5,13,0,1
18738,0.185,301,1,1,0,27,2,50,0,90,8,10,2,1,3,0,18,1,1
18739,0.912,406,4,0,0,44,2,52,0,50,6,13,2,1,3,3,17,1,1
18740,0.25,382,7,1,0,44,2,50,0,50,4,14,4,3,5,3,7,2,1
18741,0.124,110,8,1,0,32,1,28,0,72,5,3,4,3,2,2,11,1,1
18742,1.0,339,3,0,1,32,2,61,0,80,2,3,5,3,1,1,17,2,1
18743,0.33299999999999996,305,6,1,0,32,1,44,0,50,7,11,4,3,7,5,17,0,1
18744,0.040999999999999995,175,2,0,0,32,1,35,0,90,4,10,4,3,6,4,14,0,1
18745,0.833,185,4,1,1,32,1,39,1,50,6,15,5,3,9,4,18,0,1
18746,1.0,549,4,0,0,27,2,65,0,50,6,13,5,1,2,0,5,2,1
18747,0.6659999999999999,369,2,1,0,32,2,58,0,50,5,10,4,3,8,4,14,0,1
18748,0.349,405,6,0,0,32,1,53,0,72,5,3,4,3,2,2,15,1,1
18749,0.444,518,7,1,0,39,0,72,0,50,5,19,4,3,9,3,16,2,1
18750,0.9109999999999999,283,5,1,1,32,1,42,0,50,2,19,4,3,9,3,17,2,1
18751,0.883,234,2,1,0,32,1,40,0,50,5,12,2,1,8,5,5,1,1
