rowIndex,feature1,feature2,feature6,feature8,feature10,feature11,feature12,feature15,feature16,feature17,ClaimAmount
60236.0,0.98,121.0,32.0,29.0,76.0,5.0,9.0,7.0,2.0,9.0,145.70542416570717
60237.0,0.47600000000000003,281.0,32.0,43.0,50.0,6.0,10.0,4.0,5.0,16.0,145.70542416570717
60238.0,0.249,303.0,32.0,45.0,55.0,7.0,16.0,8.0,3.0,6.0,47.11130499174733
60239.0,0.75,549.0,39.0,73.0,50.0,5.0,10.0,7.0,5.0,14.0,145.70542416570717
60240.0,0.113,108.0,32.0,30.0,64.0,5.0,9.0,4.0,2.0,15.0,42.28214674587273
60241.0,0.122,134.0,32.0,36.0,68.0,6.0,21.0,9.0,3.0,20.0,42.28214674587273
60242.0,0.499,25.0,20.0,42.0,95.0,5.0,6.0,4.0,2.0,20.0,145.70542416570717
60243.0,0.41600000000000004,164.0,32.0,33.0,100.0,5.0,8.0,8.0,2.0,3.0,145.70542416570717
60244.0,0.255,150.0,32.0,34.0,90.0,5.0,14.0,7.0,5.0,8.0,52.00067153683303
60245.0,0.49,443.0,39.0,66.0,50.0,2.0,7.0,6.0,4.0,15.0,145.70542416570717
60246.0,0.441,457.0,32.0,56.0,68.0,5.0,18.0,8.0,3.0,15.0,145.70542416570717
60247.0,0.11599999999999999,1.0,32.0,20.0,100.0,5.0,5.0,4.0,2.0,11.0,42.28214674587273
60248.0,0.18,519.0,39.0,67.0,50.0,5.0,9.0,6.0,5.0,10.0,42.28214674587273
60249.0,0.25,28.0,10.0,22.0,95.0,5.0,5.0,4.0,1.0,7.0,47.11130499174733
60250.0,0.706,175.0,32.0,36.0,95.0,7.0,6.0,1.0,4.0,20.0,145.70542416570717
60251.0,0.4,298.0,34.0,43.0,50.0,5.0,10.0,6.0,4.0,8.0,145.70542416570717
60252.0,0.512,113.0,27.0,33.0,85.0,7.0,7.0,3.0,4.0,5.0,145.70542416570717
60253.0,0.75,114.0,32.0,27.0,76.0,5.0,8.0,4.0,2.0,17.0,145.70542416570717
60254.0,0.7879999999999999,148.0,32.0,30.0,118.0,6.0,12.0,5.0,5.0,16.0,145.70542416570717
60255.0,0.725,271.0,32.0,41.0,50.0,6.0,18.0,6.0,3.0,16.0,145.70542416570717
60256.0,0.249,357.0,32.0,48.0,50.0,5.0,17.0,9.0,3.0,7.0,47.11130499174733
60257.0,0.941,449.0,32.0,76.0,50.0,5.0,13.0,6.0,5.0,16.0,145.70542416570717
60258.0,0.617,271.0,32.0,40.0,50.0,5.0,4.0,3.0,2.0,19.0,145.70542416570717
60259.0,0.17300000000000001,123.0,32.0,28.0,100.0,5.0,6.0,5.0,2.0,4.0,42.28214674587273
60260.0,0.691,160.0,32.0,31.0,54.0,5.0,8.0,8.0,2.0,17.0,145.70542416570717
60261.0,0.214,125.0,32.0,53.0,90.0,8.0,7.0,4.0,4.0,18.0,42.28214674587273
60262.0,0.583,134.0,32.0,29.0,76.0,5.0,5.0,3.0,4.0,13.0,145.70542416570717
60263.0,0.519,173.0,34.0,32.0,95.0,2.0,14.0,9.0,4.0,20.0,145.70542416570717
60264.0,0.379,313.0,32.0,44.0,50.0,4.0,15.0,6.0,3.0,19.0,145.70542416570717
60265.0,0.833,143.0,32.0,30.0,54.0,5.0,4.0,3.0,2.0,11.0,145.70542416570717
60266.0,0.203,133.0,32.0,29.0,68.0,5.0,8.0,6.0,2.0,17.0,42.28214674587273
60267.0,1.0,169.0,32.0,32.0,50.0,1.0,9.0,8.0,2.0,11.0,145.70542416570717
60268.0,0.083,247.0,32.0,48.0,50.0,5.0,9.0,5.0,2.0,16.0,42.28214674587273
60269.0,0.071,279.0,25.0,42.0,50.0,7.0,10.0,3.0,0.0,19.0,42.28214674587273
60270.0,0.083,160.0,25.0,34.0,72.0,1.0,17.0,9.0,3.0,4.0,42.28214674587273
60271.0,0.9159999999999999,224.0,0.0,44.0,85.0,5.0,7.0,3.0,2.0,8.0,145.70542416570717
60272.0,0.833,277.0,32.0,42.0,95.0,7.0,8.0,4.0,5.0,20.0,145.70542416570717
60273.0,0.267,333.0,32.0,48.0,50.0,3.0,12.0,7.0,3.0,14.0,71.432406386856
60274.0,0.7490000000000001,112.0,32.0,28.0,80.0,5.0,7.0,6.0,2.0,17.0,145.70542416570717
60275.0,0.083,471.0,39.0,71.0,50.0,5.0,5.0,5.0,2.0,20.0,42.28214674587273
60276.0,0.249,180.0,34.0,34.0,51.0,5.0,9.0,6.0,4.0,11.0,47.11130499174733
60277.0,0.083,421.0,2.0,53.0,50.0,5.0,12.0,6.0,3.0,17.0,42.28214674587273
60278.0,0.038,246.0,32.0,44.0,85.0,7.0,16.0,8.0,5.0,8.0,42.28214674587273
60279.0,0.95,37.0,32.0,36.0,100.0,5.0,4.0,4.0,2.0,15.0,145.70542416570717
60280.0,0.002,93.0,32.0,33.0,100.0,2.0,3.0,1.0,1.0,18.0,42.28214674587273
60281.0,0.763,770.0,39.0,82.0,50.0,5.0,13.0,8.0,5.0,16.0,145.70542416570717
60282.0,0.083,232.0,29.0,39.0,64.0,3.0,11.0,6.0,4.0,18.0,42.28214674587273
60283.0,0.6659999999999999,408.0,34.0,60.0,50.0,4.0,12.0,3.0,3.0,18.0,145.70542416570717
60284.0,0.833,319.0,34.0,46.0,50.0,4.0,9.0,5.0,5.0,3.0,145.70542416570717
60285.0,0.262,337.0,32.0,62.0,76.0,5.0,6.0,3.0,2.0,12.0,71.432406386856
60286.0,0.027000000000000003,64.0,32.0,30.0,174.0,5.0,6.0,4.0,2.0,18.0,42.28214674587273
60287.0,0.149,219.0,0.0,38.0,72.0,1.0,9.0,7.0,2.0,18.0,42.28214674587273
60288.0,0.557,560.0,39.0,74.0,50.0,5.0,8.0,4.0,2.0,15.0,145.70542416570717
60289.0,0.486,26.0,32.0,22.0,125.0,5.0,8.0,5.0,4.0,3.0,145.70542416570717
60290.0,0.049,373.0,32.0,50.0,52.0,5.0,8.0,5.0,4.0,20.0,42.28214674587273
60291.0,0.14,312.0,29.0,47.0,64.0,7.0,12.0,8.0,5.0,8.0,42.28214674587273
60292.0,0.583,414.0,32.0,54.0,50.0,5.0,9.0,5.0,4.0,16.0,145.70542416570717
60293.0,0.122,64.0,32.0,24.0,80.0,5.0,4.0,4.0,2.0,15.0,42.28214674587273
60294.0,0.41600000000000004,593.0,27.0,69.0,50.0,8.0,13.0,3.0,0.0,8.0,145.70542416570717
60295.0,0.629,206.0,32.0,37.0,72.0,5.0,8.0,4.0,5.0,18.0,145.70542416570717
60296.0,0.33299999999999996,433.0,44.0,54.0,50.0,6.0,18.0,5.0,3.0,3.0,140.50445246814928
60297.0,0.249,138.0,32.0,29.0,57.0,5.0,10.0,8.0,4.0,17.0,47.11130499174733
60298.0,0.054000000000000006,558.0,39.0,64.0,50.0,5.0,5.0,4.0,2.0,13.0,42.28214674587273
60299.0,0.149,229.0,34.0,38.0,54.0,3.0,11.0,5.0,4.0,15.0,42.28214674587273
60300.0,0.083,630.0,39.0,71.0,50.0,5.0,15.0,9.0,5.0,7.0,42.28214674587273
60301.0,0.20199999999999999,396.0,39.0,76.0,50.0,5.0,8.0,7.0,4.0,15.0,42.28214674587273
60302.0,0.188,166.0,32.0,33.0,85.0,5.0,4.0,4.0,2.0,19.0,42.28214674587273
60303.0,0.083,149.0,32.0,31.0,76.0,5.0,5.0,4.0,2.0,1.0,42.28214674587273
60304.0,0.237,145.0,34.0,30.0,60.0,7.0,11.0,4.0,3.0,16.0,42.28214674587273
60305.0,0.33299999999999996,147.0,32.0,39.0,85.0,5.0,5.0,3.0,2.0,6.0,140.50445246814928
60306.0,0.205,122.0,32.0,35.0,90.0,5.0,7.0,5.0,2.0,13.0,42.28214674587273
60307.0,0.18600000000000003,466.0,29.0,57.0,50.0,5.0,12.0,2.0,3.0,16.0,42.28214674587273
60308.0,0.222,394.0,34.0,52.0,50.0,5.0,10.0,7.0,5.0,16.0,42.28214674587273
60309.0,0.9,476.0,0.0,57.0,55.0,5.0,8.0,7.0,2.0,15.0,145.70542416570717
60310.0,0.41600000000000004,506.0,39.0,70.0,57.0,5.0,3.0,2.0,2.0,16.0,145.70542416570717
60311.0,0.021,116.0,32.0,30.0,72.0,5.0,3.0,2.0,2.0,15.0,42.28214674587273
60312.0,0.364,186.0,32.0,34.0,57.0,7.0,12.0,7.0,5.0,19.0,145.70542416570717
60313.0,0.583,391.0,32.0,54.0,68.0,5.0,7.0,4.0,2.0,18.0,145.70542416570717
60314.0,0.166,157.0,32.0,32.0,95.0,5.0,2.0,1.0,2.0,15.0,42.28214674587273
60315.0,0.75,243.0,39.0,73.0,50.0,5.0,7.0,4.0,2.0,14.0,145.70542416570717
60316.0,0.166,420.0,32.0,53.0,50.0,5.0,16.0,9.0,3.0,16.0,42.28214674587273
60317.0,0.163,308.0,32.0,44.0,50.0,5.0,4.0,3.0,2.0,13.0,42.28214674587273
60318.0,0.888,209.0,32.0,35.0,50.0,5.0,12.0,7.0,3.0,11.0,145.70542416570717
60319.0,0.391,126.0,32.0,28.0,76.0,5.0,10.0,7.0,4.0,15.0,145.70542416570717
60320.0,0.5,463.0,44.0,60.0,50.0,5.0,13.0,6.0,5.0,2.0,145.70542416570717
60321.0,0.5720000000000001,140.0,32.0,30.0,100.0,8.0,5.0,3.0,2.0,19.0,145.70542416570717
60322.0,1.0,162.0,32.0,31.0,54.0,2.0,8.0,7.0,4.0,10.0,145.70542416570717
60323.0,0.7490000000000001,467.0,32.0,57.0,64.0,2.0,7.0,6.0,4.0,16.0,145.70542416570717
60324.0,0.322,351.0,0.0,47.0,50.0,5.0,10.0,4.0,2.0,17.0,140.50445246814928
60325.0,0.083,283.0,32.0,42.0,90.0,6.0,18.0,4.0,3.0,15.0,42.28214674587273
60326.0,0.086,516.0,0.0,61.0,50.0,5.0,13.0,8.0,5.0,16.0,42.28214674587273
60327.0,0.505,420.0,32.0,53.0,50.0,5.0,8.0,6.0,4.0,9.0,145.70542416570717
60328.0,0.166,175.0,30.0,32.0,76.0,5.0,15.0,7.0,3.0,9.0,42.28214674587273
60329.0,1.0,315.0,44.0,46.0,50.0,5.0,6.0,4.0,2.0,16.0,145.70542416570717
60330.0,0.11800000000000001,190.0,34.0,41.0,95.0,2.0,0.0,1.0,2.0,12.0,42.28214674587273
60331.0,0.5489999999999999,265.0,32.0,40.0,50.0,2.0,11.0,7.0,3.0,7.0,145.70542416570717
60332.0,0.58,549.0,39.0,64.0,52.0,5.0,10.0,6.0,2.0,7.0,145.70542416570717
60333.0,0.845,177.0,32.0,33.0,54.0,5.0,5.0,5.0,2.0,12.0,145.70542416570717
60334.0,0.249,348.0,32.0,48.0,50.0,5.0,5.0,5.0,2.0,5.0,47.11130499174733
60335.0,0.083,162.0,39.0,63.0,90.0,5.0,6.0,3.0,2.0,16.0,42.28214674587273
60336.0,0.41600000000000004,356.0,44.0,49.0,50.0,5.0,10.0,8.0,2.0,17.0,145.70542416570717
60337.0,0.33299999999999996,80.0,32.0,30.0,106.0,5.0,5.0,3.0,2.0,16.0,140.50445246814928
60338.0,0.9159999999999999,188.0,32.0,35.0,68.0,5.0,2.0,3.0,2.0,15.0,145.70542416570717
60339.0,0.9159999999999999,161.0,32.0,31.0,68.0,3.0,12.0,7.0,4.0,12.0,145.70542416570717
60340.0,0.166,333.0,32.0,47.0,50.0,7.0,10.0,7.0,5.0,19.0,42.28214674587273
60341.0,0.33299999999999996,427.0,34.0,56.0,90.0,5.0,6.0,4.0,2.0,15.0,140.50445246814928
60342.0,0.25,311.0,34.0,44.0,50.0,5.0,10.0,6.0,4.0,18.0,47.11130499174733
60343.0,0.524,117.0,32.0,28.0,81.0,5.0,7.0,7.0,2.0,11.0,145.70542416570717
60344.0,0.5,309.0,32.0,45.0,78.0,5.0,6.0,4.0,2.0,10.0,145.70542416570717
60345.0,0.75,421.0,29.0,67.0,76.0,5.0,3.0,3.0,1.0,16.0,145.70542416570717
60346.0,0.7490000000000001,583.0,39.0,76.0,50.0,5.0,9.0,6.0,4.0,10.0,145.70542416570717
60347.0,0.6659999999999999,173.0,30.0,32.0,72.0,5.0,10.0,8.0,4.0,15.0,145.70542416570717
60348.0,0.9159999999999999,242.0,32.0,38.0,90.0,5.0,7.0,4.0,4.0,14.0,145.70542416570717
60349.0,0.345,36.0,32.0,21.0,112.0,5.0,3.0,2.0,1.0,13.0,145.70542416570717
60350.0,0.5660000000000001,486.0,34.0,58.0,50.0,5.0,4.0,3.0,2.0,15.0,145.70542416570717
60351.0,0.5,348.0,44.0,47.0,58.0,5.0,20.0,9.0,3.0,16.0,145.70542416570717
60352.0,1.0,634.0,39.0,77.0,50.0,5.0,6.0,5.0,4.0,16.0,145.70542416570717
60353.0,0.075,477.0,34.0,60.0,50.0,7.0,9.0,6.0,4.0,15.0,42.28214674587273
60354.0,0.41600000000000004,8.0,32.0,24.0,100.0,5.0,3.0,3.0,2.0,16.0,145.70542416570717
60355.0,0.249,388.0,34.0,51.0,50.0,5.0,3.0,3.0,1.0,15.0,47.11130499174733
60356.0,0.775,201.0,32.0,38.0,54.0,7.0,8.0,3.0,4.0,19.0,145.70542416570717
60357.0,0.166,90.0,32.0,25.0,80.0,5.0,10.0,8.0,4.0,12.0,42.28214674587273
60358.0,0.9159999999999999,82.0,32.0,27.0,90.0,5.0,5.0,4.0,2.0,18.0,145.70542416570717
60359.0,0.316,229.0,29.0,37.0,54.0,8.0,6.0,1.0,4.0,20.0,140.50445246814928
60360.0,0.499,271.0,32.0,45.0,50.0,5.0,11.0,8.0,4.0,19.0,145.70542416570717
60361.0,0.9159999999999999,362.0,32.0,54.0,88.0,0.0,10.0,5.0,4.0,15.0,145.70542416570717
60362.0,0.6659999999999999,445.0,39.0,70.0,50.0,5.0,3.0,3.0,2.0,19.0,145.70542416570717
60363.0,0.106,352.0,32.0,48.0,50.0,5.0,4.0,5.0,2.0,16.0,42.28214674587273
60364.0,0.6659999999999999,330.0,34.0,47.0,50.0,5.0,4.0,3.0,2.0,12.0,145.70542416570717
60365.0,0.25,486.0,32.0,60.0,80.0,2.0,4.0,1.0,1.0,17.0,47.11130499174733
60366.0,0.573,500.0,39.0,60.0,50.0,5.0,5.0,3.0,2.0,15.0,145.70542416570717
60367.0,0.33299999999999996,552.0,39.0,67.0,50.0,7.0,10.0,7.0,5.0,17.0,140.50445246814928
60368.0,0.083,241.0,32.0,40.0,90.0,5.0,10.0,7.0,4.0,3.0,42.28214674587273
60369.0,0.6659999999999999,254.0,34.0,40.0,54.0,8.0,1.0,2.0,2.0,7.0,145.70542416570717
60370.0,0.217,349.0,39.0,68.0,50.0,5.0,16.0,9.0,5.0,13.0,42.28214674587273
60371.0,0.583,467.0,0.0,57.0,50.0,1.0,13.0,6.0,4.0,15.0,145.70542416570717
60372.0,0.442,75.0,32.0,26.0,73.0,2.0,8.0,8.0,4.0,4.0,145.70542416570717
60373.0,0.040999999999999995,97.0,32.0,27.0,64.0,5.0,0.0,1.0,1.0,11.0,42.28214674587273
60374.0,0.166,33.0,10.0,21.0,90.0,5.0,5.0,4.0,2.0,6.0,42.28214674587273
60375.0,0.644,126.0,32.0,32.0,64.0,5.0,6.0,3.0,2.0,20.0,145.70542416570717
60376.0,0.499,462.0,29.0,60.0,64.0,8.0,10.0,3.0,0.0,11.0,145.70542416570717
60377.0,0.563,386.0,29.0,50.0,50.0,5.0,5.0,3.0,2.0,15.0,145.70542416570717
60378.0,0.631,303.0,25.0,46.0,79.0,5.0,5.0,4.0,2.0,7.0,145.70542416570717
60379.0,0.33399999999999996,615.0,39.0,69.0,50.0,5.0,7.0,4.0,2.0,7.0,140.50445246814928
60380.0,0.249,166.0,34.0,35.0,68.0,5.0,2.0,2.0,2.0,14.0,47.11130499174733
60381.0,0.353,125.0,32.0,30.0,90.0,5.0,11.0,7.0,4.0,15.0,145.70542416570717
60382.0,1.0,400.0,32.0,53.0,50.0,5.0,2.0,2.0,2.0,16.0,145.70542416570717
60383.0,0.687,112.0,32.0,29.0,95.0,5.0,9.0,7.0,4.0,17.0,145.70542416570717
60384.0,0.41600000000000004,156.0,32.0,31.0,68.0,5.0,2.0,2.0,2.0,19.0,145.70542416570717
60385.0,0.43799999999999994,313.0,32.0,46.0,50.0,5.0,11.0,8.0,4.0,12.0,145.70542416570717
60386.0,0.33299999999999996,230.0,34.0,45.0,68.0,5.0,3.0,2.0,1.0,9.0,140.50445246814928
60387.0,0.41600000000000004,459.0,32.0,57.0,50.0,5.0,5.0,4.0,2.0,15.0,145.70542416570717
60388.0,0.035,173.0,32.0,33.0,80.0,5.0,7.0,5.0,4.0,17.0,42.28214674587273
60389.0,0.833,627.0,39.0,77.0,50.0,5.0,8.0,5.0,2.0,19.0,145.70542416570717
60390.0,0.426,253.0,34.0,42.0,50.0,5.0,6.0,6.0,2.0,19.0,145.70542416570717
60391.0,0.961,177.0,32.0,33.0,54.0,5.0,9.0,7.0,4.0,15.0,145.70542416570717
60392.0,0.28600000000000003,180.0,32.0,34.0,90.0,6.0,12.0,4.0,5.0,14.0,88.34888328943308
60393.0,0.9159999999999999,284.0,32.0,43.0,50.0,5.0,4.0,3.0,2.0,20.0,145.70542416570717
60394.0,0.083,168.0,32.0,33.0,90.0,5.0,11.0,6.0,5.0,20.0,42.28214674587273
60395.0,0.41600000000000004,496.0,32.0,64.0,50.0,5.0,8.0,5.0,4.0,12.0,145.70542416570717
60396.0,0.249,343.0,32.0,47.0,50.0,4.0,14.0,5.0,3.0,15.0,47.11130499174733
60397.0,0.102,547.0,39.0,67.0,50.0,5.0,7.0,5.0,4.0,6.0,42.28214674587273
60398.0,0.057999999999999996,456.0,32.0,57.0,50.0,2.0,18.0,9.0,3.0,7.0,42.28214674587273
60399.0,0.7140000000000001,142.0,32.0,30.0,80.0,5.0,3.0,4.0,2.0,9.0,145.70542416570717
60400.0,0.408,247.0,27.0,39.0,50.0,8.0,5.0,1.0,0.0,4.0,145.70542416570717
60401.0,0.7490000000000001,199.0,32.0,40.0,72.0,7.0,5.0,1.0,4.0,1.0,145.70542416570717
60402.0,0.41600000000000004,100.0,32.0,28.0,80.0,5.0,4.0,3.0,2.0,13.0,145.70542416570717
60403.0,0.6659999999999999,101.0,32.0,26.0,64.0,2.0,17.0,9.0,5.0,8.0,145.70542416570717
60404.0,0.902,313.0,7.0,45.0,61.0,8.0,11.0,1.0,0.0,13.0,145.70542416570717
60405.0,0.18,137.0,32.0,29.0,68.0,5.0,3.0,1.0,2.0,12.0,42.28214674587273
60406.0,1.0,212.0,32.0,36.0,50.0,4.0,10.0,5.0,4.0,16.0,145.70542416570717
60407.0,0.166,396.0,32.0,53.0,58.0,5.0,10.0,7.0,4.0,13.0,42.28214674587273
60408.0,0.39899999999999997,347.0,32.0,55.0,50.0,5.0,3.0,3.0,1.0,12.0,145.70542416570717
60409.0,0.5,77.0,20.0,36.0,95.0,4.0,7.0,4.0,4.0,8.0,145.70542416570717
60410.0,0.833,72.0,32.0,44.0,85.0,5.0,8.0,6.0,4.0,15.0,145.70542416570717
60411.0,0.01,317.0,0.0,45.0,67.0,3.0,14.0,8.0,3.0,19.0,42.28214674587273
60412.0,0.629,246.0,44.0,39.0,50.0,6.0,17.0,6.0,3.0,16.0,145.70542416570717
60413.0,0.155,220.0,32.0,38.0,56.0,5.0,17.0,9.0,3.0,14.0,42.28214674587273
60414.0,0.821,63.0,32.0,23.0,76.0,5.0,2.0,2.0,2.0,20.0,145.70542416570717
60415.0,0.166,201.0,32.0,35.0,85.0,5.0,5.0,3.0,1.0,11.0,42.28214674587273
60416.0,0.25,128.0,32.0,28.0,102.0,5.0,6.0,4.0,2.0,20.0,47.11130499174733
60417.0,0.736,169.0,32.0,33.0,55.0,3.0,14.0,5.0,3.0,7.0,145.70542416570717
60418.0,0.6659999999999999,485.0,39.0,61.0,50.0,5.0,3.0,4.0,2.0,11.0,145.70542416570717
60419.0,0.62,240.0,32.0,38.0,51.0,5.0,5.0,4.0,1.0,17.0,145.70542416570717
60420.0,0.7490000000000001,324.0,27.0,52.0,50.0,5.0,14.0,8.0,5.0,2.0,145.70542416570717
60421.0,0.247,321.0,32.0,45.0,93.0,5.0,5.0,4.0,4.0,16.0,47.11130499174733
60422.0,0.25,141.0,34.0,29.0,71.0,5.0,3.0,4.0,2.0,12.0,47.11130499174733
60423.0,0.166,135.0,32.0,29.0,72.0,1.0,11.0,7.0,3.0,15.0,42.28214674587273
60424.0,1.0,592.0,39.0,67.0,50.0,5.0,15.0,9.0,3.0,16.0,145.70542416570717
60425.0,0.7490000000000001,522.0,25.0,69.0,57.0,5.0,5.0,4.0,1.0,6.0,145.70542416570717
60426.0,0.479,101.0,32.0,39.0,90.0,5.0,11.0,7.0,5.0,11.0,145.70542416570717
60427.0,0.248,239.0,32.0,37.0,50.0,6.0,15.0,9.0,4.0,16.0,47.11130499174733
60428.0,0.083,444.0,34.0,56.0,50.0,7.0,5.0,3.0,0.0,12.0,42.28214674587273
60429.0,0.38299999999999995,474.0,27.0,58.0,50.0,5.0,7.0,6.0,4.0,18.0,145.70542416570717
60430.0,0.307,300.0,32.0,44.0,50.0,3.0,13.0,5.0,3.0,12.0,140.50445246814928
60431.0,0.9159999999999999,192.0,34.0,37.0,90.0,3.0,10.0,7.0,4.0,19.0,145.70542416570717
60432.0,0.499,183.0,0.0,46.0,57.0,5.0,7.0,4.0,2.0,19.0,145.70542416570717
60433.0,0.366,346.0,32.0,48.0,51.0,5.0,4.0,3.0,2.0,17.0,145.70542416570717
60434.0,0.312,245.0,32.0,41.0,50.0,5.0,5.0,2.0,1.0,17.0,140.50445246814928
60435.0,0.1,163.0,32.0,34.0,90.0,2.0,16.0,9.0,3.0,17.0,42.28214674587273
60436.0,0.5,523.0,39.0,70.0,60.0,5.0,5.0,3.0,4.0,20.0,145.70542416570717
60437.0,0.7490000000000001,156.0,32.0,33.0,54.0,5.0,3.0,2.0,2.0,11.0,145.70542416570717
60438.0,0.33299999999999996,420.0,34.0,54.0,50.0,5.0,3.0,3.0,1.0,14.0,140.50445246814928
60439.0,0.249,159.0,25.0,32.0,50.0,6.0,12.0,5.0,5.0,8.0,47.11130499174733
60440.0,0.833,410.0,32.0,54.0,62.0,6.0,13.0,4.0,3.0,9.0,145.70542416570717
60441.0,0.166,449.0,32.0,56.0,50.0,5.0,8.0,6.0,2.0,9.0,42.28214674587273
60442.0,0.583,366.0,0.0,55.0,72.0,5.0,3.0,4.0,2.0,15.0,145.70542416570717
60443.0,0.428,193.0,20.0,34.0,90.0,5.0,8.0,5.0,4.0,15.0,145.70542416570717
60444.0,0.294,324.0,32.0,45.0,57.0,3.0,10.0,6.0,5.0,16.0,140.50445246814928
60445.0,0.479,385.0,32.0,53.0,50.0,5.0,7.0,4.0,2.0,13.0,145.70542416570717
60446.0,0.6659999999999999,237.0,32.0,39.0,50.0,5.0,9.0,6.0,4.0,13.0,145.70542416570717
60447.0,0.166,207.0,32.0,35.0,50.0,5.0,9.0,7.0,2.0,16.0,42.28214674587273
60448.0,0.371,159.0,32.0,31.0,64.0,5.0,12.0,2.0,3.0,14.0,145.70542416570717
60449.0,0.617,339.0,32.0,55.0,55.0,5.0,1.0,2.0,1.0,15.0,145.70542416570717
60450.0,0.311,242.0,32.0,51.0,50.0,5.0,9.0,7.0,2.0,8.0,140.50445246814928
60451.0,0.25,62.0,34.0,23.0,80.0,5.0,3.0,2.0,2.0,13.0,47.11130499174733
60452.0,0.7509999999999999,282.0,32.0,42.0,56.0,6.0,17.0,2.0,3.0,16.0,145.70542416570717
60453.0,0.49700000000000005,533.0,39.0,70.0,72.0,5.0,12.0,8.0,3.0,7.0,145.70542416570717
60454.0,0.37799999999999995,75.0,32.0,24.0,118.0,5.0,3.0,4.0,2.0,15.0,145.70542416570717
60455.0,1.0,149.0,32.0,56.0,54.0,5.0,12.0,6.0,3.0,17.0,145.70542416570717
60456.0,0.25,250.0,34.0,48.0,50.0,5.0,4.0,1.0,2.0,20.0,47.11130499174733
60457.0,0.071,94.0,10.0,28.0,76.0,5.0,7.0,6.0,5.0,20.0,42.28214674587273
60458.0,0.41600000000000004,506.0,27.0,60.0,50.0,3.0,7.0,5.0,4.0,7.0,145.70542416570717
60459.0,0.457,307.0,32.0,44.0,50.0,6.0,13.0,5.0,5.0,8.0,145.70542416570717
60460.0,0.040999999999999995,354.0,32.0,48.0,50.0,5.0,9.0,5.0,2.0,12.0,42.28214674587273
60461.0,0.27,287.0,29.0,43.0,89.0,8.0,11.0,2.0,0.0,11.0,71.432406386856
60462.0,0.36700000000000005,219.0,32.0,41.0,60.0,5.0,5.0,4.0,2.0,17.0,145.70542416570717
60463.0,0.502,429.0,32.0,55.0,50.0,5.0,11.0,6.0,3.0,17.0,145.70542416570717
60464.0,0.893,476.0,20.0,58.0,50.0,5.0,8.0,6.0,2.0,15.0,145.70542416570717
60465.0,0.833,266.0,32.0,45.0,50.0,2.0,19.0,9.0,5.0,13.0,145.70542416570717
60466.0,0.008,80.0,32.0,24.0,80.0,5.0,12.0,7.0,5.0,17.0,42.28214674587273
60467.0,0.583,499.0,34.0,62.0,62.0,4.0,10.0,5.0,4.0,13.0,145.70542416570717
60468.0,0.016,34.0,32.0,21.0,95.0,5.0,5.0,3.0,2.0,17.0,42.28214674587273
60469.0,0.441,416.0,34.0,52.0,85.0,5.0,4.0,3.0,2.0,16.0,145.70542416570717
60470.0,0.083,169.0,32.0,32.0,64.0,5.0,8.0,5.0,4.0,14.0,42.28214674587273
60471.0,0.9159999999999999,211.0,32.0,36.0,85.0,5.0,6.0,4.0,2.0,11.0,145.70542416570717
60472.0,0.21899999999999997,267.0,32.0,43.0,100.0,5.0,11.0,7.0,5.0,8.0,42.28214674587273
60473.0,0.068,237.0,32.0,39.0,68.0,5.0,4.0,4.0,2.0,14.0,42.28214674587273
60474.0,0.833,664.0,39.0,78.0,100.0,2.0,16.0,9.0,3.0,7.0,145.70542416570717
60475.0,0.41600000000000004,396.0,39.0,66.0,50.0,2.0,14.0,5.0,3.0,17.0,145.70542416570717
60476.0,0.263,102.0,32.0,26.0,95.0,2.0,9.0,7.0,4.0,11.0,71.432406386856
60477.0,0.9420000000000001,266.0,32.0,40.0,51.0,5.0,2.0,2.0,2.0,20.0,145.70542416570717
60478.0,0.41600000000000004,424.0,32.0,56.0,52.0,5.0,10.0,6.0,4.0,16.0,145.70542416570717
60479.0,0.195,358.0,32.0,48.0,50.0,5.0,9.0,7.0,4.0,14.0,42.28214674587273
60480.0,0.912,566.0,39.0,72.0,50.0,5.0,10.0,7.0,5.0,15.0,145.70542416570717
60481.0,0.41600000000000004,140.0,34.0,32.0,57.0,5.0,7.0,4.0,4.0,13.0,145.70542416570717
60482.0,0.589,462.0,32.0,59.0,57.0,5.0,10.0,7.0,5.0,13.0,145.70542416570717
60483.0,0.833,481.0,27.0,58.0,50.0,1.0,9.0,8.0,2.0,14.0,145.70542416570717
60484.0,0.8420000000000001,538.0,39.0,76.0,74.0,5.0,2.0,2.0,2.0,14.0,145.70542416570717
60485.0,0.499,251.0,25.0,39.0,90.0,5.0,3.0,2.0,1.0,9.0,145.70542416570717
60486.0,0.33299999999999996,182.0,20.0,53.0,85.0,5.0,5.0,5.0,5.0,17.0,140.50445246814928
60487.0,0.09699999999999999,461.0,39.0,72.0,50.0,5.0,2.0,2.0,2.0,20.0,42.28214674587273
60488.0,0.544,191.0,32.0,34.0,50.0,5.0,5.0,4.0,2.0,18.0,145.70542416570717
60489.0,0.192,236.0,32.0,38.0,59.0,6.0,13.0,4.0,5.0,15.0,42.28214674587273
60490.0,0.583,418.0,25.0,54.0,50.0,6.0,19.0,8.0,3.0,17.0,145.70542416570717
60491.0,0.18100000000000002,165.0,20.0,31.0,100.0,5.0,10.0,7.0,4.0,20.0,42.28214674587273
